Date,Close,High,Low,Open,Volume,RSI_14,volatility_20d,SMA_20,SMA_50,EMA_20,BB_upper,BB_lower,MACD,MACD_signal,MACD_hist,momentum_1w,momentum_1m,temperature_2m_max,precipitation_sum,et0_fao_evapotranspiration,weekend_temp_max,weekend_precip_sum,weekend_et0,hot_day,cold_day,dry_day,dry_spell,usd_Open,usd_High,usd_Low,usd_Close,usd_Volume,usd_RSI_14,usd_volatility_20d,usd_Close_lag_1w,usd_Close_lag_1m,usd_log_return_lag_1w,usd_volatility_lag_1w,inf_US_CPI,inf_CPI_MoM_pct,inf_CPI_YoY_pct,cal_is_flowering,cal_is_harvest,cal_is_flowering_duration,cal_is_harvest_duration,cal_month,cal_week_of_year,cal_sin_month,cal_cos_month,cal_sin_week,cal_cos_week,vix_close,vix_log_return,vix_ma4,vix_regime,currency_adjusted_close,inflation_pressure,close_lag_1,close_lag_2,temp_bio_lag,precip_bio_lag,temp_wavelet_trend,precip_wavelet_trend,BB_upper_adj,BB_lower_adj,volatility,EMA_adj,RSI_adj,rv_5d,rv_10d,rv_20d,rv_ratio,hl_range_pct,hl_range_ma5,hl_range_ma20,hl_expansion,volume_ratio,price_vol_corr,usd_rv_5d,usd_rv_20d,usd_rv_ratio,return_future,target_binary,target_soft,target_reg,target,target_mc_down,target_mc_flat,target_mc_up,target_multiclass
2011-02-14 00:00:00+00:00,258.6499938964844,259.20001220703125,246.6999969482422,249.75,85736,80.7174777430407,0.2734890722811903,244.5225006103516,233.04899993896484,246.25403695740815,261.48845591136114,227.556545309342,6.4721129494700165,5.899445457716603,0.5726674917534131,0.0356356111971345,0.0890526058799341,29.308570428571425,4.4714287428571495,5.3809432469387755,29.56928557142857,29.071428771428582,5.0935524785714295,0.0,0.0,0.0,0.0,1.628600001335144,1.6759999990463257,1.610700011253357,1.6154999732971191,0,41.52803617846259,0.3029971814834232,1.6241999864578247,1.6690000295639038,-0.0268497343073122,0.3345845159835044,220.223,0.4763230053974165,1.631846857448771,0,0,0,0,2,7,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,15.949999809265137,-0.0204785854790809,17.352500200271606,1.0,417.84905823307054,-3.1612964361286364,249.75,244.8000030517578,19.64785707142857,0.0,26.993372206726185,77.59791739066858,429.8350784753877,374.07969404876417,13.938846106655902,404.9402921958107,93.37185702060077,0.1266939636332599,0.26954797153339205,0.2567018301981308,0.49354521002059587,0.04832791631068724,0.05751159858394729,0.06493559182191072,0.7442437577344563,1.8001251369994415,-0.08563672906136521,0.07995098769528129,0.1969329736133362,0.40598068555270217,0.04961090360144005,1.0,0.7739139792884703,0.04961090360144005,1.0,0.02341819628293907,0.20266782442859066,0.7739139792884703,2.0
2011-03-14 00:00:00+00:00,273.1499938964844,294.70001220703125,271.45001220703125,282.54998779296875,197,49.67319392325975,0.29778669771503,271.80749969482423,253.1010003662109,271.11096514830143,289.9860373197245,253.62896206992397,8.024790771833011,8.776730229887809,-0.7519394580547978,-0.0277630111110266,0.0686619224330582,25.215713857142855,101.69999435714286,1.8732936334693877,20.237142857142853,245.34284017142855,1.850849884489796,0.0,0.0,0.0,0.0,1.6500999927520752,1.6656999588012695,1.6394000053405762,1.6561000347137451,0,39.92935913529187,0.2241309703440393,1.639899969100952,1.6641000509262085,-0.0058369736773432,0.2395058810990694,221.309,0.4931365025451439,2.1075846286581656,0,0,0,0,3,11,1.0,6.123233995736766e-17,0.970941817426052,0.239315664287558,21.1299991607666,0.0224943356045155,19.14249992370605,1.0,452.36371437402704,-1.076833870279464,280.95001220703125,271.70001220703125,23.14428564285714,1.999999914285714,26.727743042017693,85.61547706367683,468.9452405922005,432.4020441512891,9.135799110227854,446.8413164942814,83.67476699697326,0.17731798802478838,0.1790474296941071,0.22671422194941265,0.7821211156446226,0.08511806889811263,0.06307127955541633,0.06164268458338025,1.3808297880777858,0.005310223528062561,-0.5575895048762507,0.11235327497954734,0.18304784563864096,0.6137918119147299,0.014151348046615775,0.0,0.36762187971711546,0.014151348046615775,0.0,0.1237305516539053,0.5086475686289792,0.36762187971711546,1.0
2011-03-21 00:00:00+00:00,275.75,278.29998779296875,261.6000061035156,270.20001220703125,8738,54.26306366780722,0.3539299346363035,273.6375,256.565,271.0500028325906,289.0488326078274,258.22616739217256,4.634411816014733,6.221457396054196,-1.5870455800394625,0.0095186020926691,0.0314194640161404,26.25857085714286,43.585715714285726,3.099653808163265,24.340714214285715,139.55713911428575,2.3601788079591834,0.0,0.0,0.0,0.0,1.6545000076293943,1.6794999837875366,1.6545000076293943,1.663699984550476,0,52.934122161816425,0.1600135747292642,1.6561000347137451,1.6619999408721924,-0.0017495732026631,0.1989117470913253,221.309,0.4931365025451439,2.1075846286581656,0,0,0,0,3,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,20.61000061035156,-0.0249173673936325,20.1875,1.0,458.7652707397938,-0.6680938228114539,273.1499938964844,280.95001220703125,22.469285000000003,9.942856628571429,26.57374118216402,89.09558429274838,465.22171487978096,446.21874144309356,4.750743359171842,451.6108981924947,77.33887896060739,0.1754731949967093,0.1443653507067019,0.22622197828304422,0.7756681670446681,0.06056203695177924,0.06551810368363474,0.06257164551547117,0.9678829248301567,0.253915671403175,-0.09432363178518641,0.10609951268678186,0.1713402175320365,0.6192329391353458,-0.05073216687677584,0.0,0.02216972822549048,-0.05073216687677584,0.0,0.7835725629507262,0.19425770882378332,0.02216972822549048,0.0
2011-03-28 00:00:00+00:00,263.95001220703125,277.70001220703125,260.54998779296875,277.04998779296875,45283,33.888894775769884,0.346268303013619,273.35999908447263,259.87800048828126,269.73375558366297,289.12623506548465,257.5937631034606,1.6164505632161197,3.8207210899939086,-2.204270526777789,-0.0427923401376926,-0.0140082175158806,26.529999285714286,13.34285711428572,3.2328282183673465,26.469285285714285,56.44285937142859,3.3000881795918366,0.0,0.0,0.0,0.0,1.659500002861023,1.6641000509262085,1.649899959564209,1.649899959564209,0,48.37277297824411,0.0653334998347845,1.663699984550476,1.662700057029724,-0.0094520920197454,0.1325336416918612,221.309,0.4931365025451439,2.1075846286581656,0,0,0,0,3,13,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16,19.440000534057617,-0.0584435980123154,20.460000038146973,1.0,435.4911144673533,-1.438345704519684,275.75,273.1499938964844,23.5657125,0.0,26.56700209207049,86.9889568784697,474.7736558593113,428.9013520998871,11.468075939856062,445.1629847024314,33.73721952182885,0.24106508624719566,0.21692470568798378,0.2483380661593245,0.9707133516349593,0.06497451646492346,0.06459804704940775,0.0617598251107471,1.0520513266981983,1.3658052529343063,-0.052987548940611084,0.11479634022442507,0.16956152854943843,0.6770187461524734,-0.05221354998978256,0.0,0.020619611057825258,-0.05221354998978256,0.0,0.7958697870706054,0.18351060187156934,0.020619611057825258,0.0
2011-04-04 00:00:00+00:00,256.04998779296875,267.3999938964844,255.6499938964844,263.95001220703125,60667,43.24891417858076,0.3411427141588736,270.3199981689453,262.51199981689456,266.2712002452094,289.1608638360117,251.4791325018789,-1.292228486047975,1.0369211159695824,-2.3291496020175573,-0.0299300020788256,-0.061744252401512,26.465713571428573,23.142857000000006,3.698439118367347,27.82285707142857,30.41428564285716,3.3381751724489797,0.0,0.0,0.0,0.0,1.6578999757766724,1.6612000465393066,1.5952999591827393,1.6119999885559082,0,25.30344972668655,0.0832170940601447,1.649899959564209,1.649500012397766,-0.0045958048317178,0.0654906880316887,221.309,0.4931365025451439,2.1075846286581656,0,0,0,0,4,14,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.1205366802553228,17.5,-0.1051319455749239,19.670000076293945,1.0,412.75257739200606,-0.9527169857169239,263.95001220703125,275.75,25.215713642857143,0.0,26.64802499396456,83.33897808907534,480.95521975634057,398.73111873024953,20.556025256522755,432.19882177825303,10.532261918375127,0.25497261922602865,0.26205389494025577,0.26427702616312304,0.9647929420119904,0.04588947689972369,0.0627343529364744,0.05928540673487974,0.774043254261638,1.9379239518092268,0.00020859775868904443,0.09561485786299713,0.17327867639678726,0.5517981458149483,0.04470428179391939,1.0,0.7281415796953553,0.04470428179391939,1.0,0.0297358752661106,0.24212254503853414,0.7281415796953553,2.0
2011-04-11 00:00:00+00:00,274.6000061035156,278.5,254.0500030517578,255.1000061035156,84295,51.04260448870795,0.3338562402097036,267.67249908447263,265.8669998168945,268.36844553571046,279.2869427384734,256.0580554304719,1.0140667504286969,0.4356634884275939,0.5784032620011028,0.0724468627022378,0.0032882493837946,25.165713571428572,22.728570528571435,3.0940352551020402,26.19428528571429,49.185713471428585,3.562087119387755,0.0,0.0,0.0,0.0,1.6052000522613523,1.6146999597549438,1.5638999938964844,1.5702999830245972,0,15.160523239612914,0.0966634028081207,1.6119999885559082,1.659000039100647,-0.0093851138984821,0.0945385317923716,221.309,0.4931365025451439,2.1075846286581656,0,0,0,0,4,15,0.8660254037844387,-0.4999999999999998,0.970941817426052,-0.2393156642875575,16.59000015258789,-0.053400767529533,18.535000324249268,1.0,431.20438492290486,-1.431647892393354,256.04998779296875,263.95001220703125,25.69428442857143,0.0,26.61875146440003,81.1355416621304,472.3878143051889,396.7188594558401,18.917238712337202,431.8010470361137,35.07089975520097,0.30498583121230743,0.2646409028415087,0.2699949102827403,1.1295984046400742,0.08903858850980981,0.06911653754486977,0.05985666663000048,1.4875297714939155,2.516125951064711,-0.0012197841220687115,0.11615080879307178,0.17754701267797776,0.6541974460689094,0.03474899932630637,1.0,0.6195055258560411,0.03474899932630637,1.0,0.04799607292718785,0.332498401216771,0.6195055258560411,2.0
2011-04-18 00:00:00+00:00,284.45001220703125,290.20001220703125,270.20001220703125,272.20001220703125,65439,70.4262700288372,0.2814900109703949,270.5975006103516,269.1510000610352,273.91062576808844,287.72300376826354,253.4719974524396,4.296889758685893,2.3122528545979466,1.9846369040879464,0.0358703783123823,0.0276373726569103,26.722856571428572,15.27142751428572,3.42334423877551,25.076428571428572,45.51428325714287,3.134215606122449,0.0,0.0,0.0,0.0,1.5779000520706177,1.5968999862670898,1.568600058555603,1.568600058555603,0,25.198288446138637,0.1135258280832814,1.592900037765503,1.6759999990463257,-0.013592877954167,0.1010244828890128,223.467,0.97510720305094,2.6816032642408505,0,0,0,0,4,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.3546048870425354,16.959999084472656,0.022057462982255,17.62249994277954,1.0,446.1883058040912,-2.3343949984676398,274.6000061035156,256.04998779296875,25.615714285714283,0.0,26.51924676162768,78.83739595858282,459.29446840476106,403.52372288841667,13.94268637908609,437.5559505433059,42.0848239290923,0.3387223257543946,0.27142774156417243,0.2724973661831111,1.2430296779326862,0.0703111237184388,0.066155148508935,0.06023487169654999,1.167282507047174,1.7821539500608587,-0.02220904608595517,0.09736131837424548,0.16655113290971216,0.5845731027317257,0.0074183162925201,0.0,0.29336759413725455,0.0074183162925201,0.0,0.1650786068839191,0.5415537989788264,0.29336759413725455,1.0
2011-04-25 00:00:00+00:00,287.8999938964844,298.5,283.3500061035156,284.8999938964844,11400,76.25719477040386,0.283885238722109,275.01499938964844,272.3159994506836,279.558260282613,298.77992785286057,251.2500709264363,6.272093986340963,4.507856054520903,1.7642379318200598,-0.0006942457577018,0.0831452487527173,25.78714242857143,1.74285714285715,3.5624005653061226,26.762142785714282,17.628570571428586,3.520312707142857,0.0,0.0,0.0,0.0,1.583199977874756,1.5889999866485596,1.5585999488830566,1.5613000392913818,0,33.52824623316427,0.1294659675796162,1.568600058555603,1.659999966621399,-0.0148075530882458,0.117617359964368,223.467,0.97510720305094,2.6816032642408505,0,0,0,0,4,17,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,15.770000457763672,-0.072748146379744,16.704999923706055,1.0,449.49827178256965,-2.45586251187552,284.45001220703125,274.6000061035156,26.77642857142857,0.0,26.534917472859078,74.88843948199222,468.47079780819223,401.35097214259366,16.77995641639963,442.332879039012,61.77384070536704,0.33508871332646073,0.26659856443316404,0.2652640491527865,1.2632269686164181,0.05262241826212618,0.06456722477100438,0.06070927076367697,0.8667936368241533,0.30589450664440276,-0.002468858406864675,0.08159887425095619,0.14266272394929505,0.5719704928685716,0.05918760967187198,1.0,0.8467559128453308,0.05918760967187198,1.0,0.014638111287758571,0.1386059758669106,0.8467559128453308,2.0
2011-05-09 00:00:00+00:00,287.04998779296875,306.25,284.1499938964844,305.0,193,52.53408986804268,0.2589713633410218,290.10499877929686,278.5699987792969,288.8112045777432,307.2302906358221,272.97970692277164,4.97207420690421,6.485695863785886,-1.5136216568816758,-0.0574618312311225,0.0522360727186488,24.672856285714285,6.542857057142864,2.7909183408163263,25.222857,56.45714080000001,2.6533846918367345,0.0,0.0,0.0,0.0,1.583799958229065,1.6259000301361084,1.5765000581741333,1.5994000434875488,0,52.826102167535694,0.1516538844413892,1.5633000135421753,1.6146999597549438,-0.0146052899079195,0.141959626629548,223.467,0.97510720305094,2.6816032642408505,0,1,0,2,5,19,0.4999999999999999,-0.8660254037844387,0.7485107481711013,-0.663122658240795,17.15999984741211,0.0706175726359461,16.46999979019165,1.0,459.1077629591746,-2.43563619384289,304.54998779296875,287.8999938964844,29.665714142857144,0.6571428571428571,26.422165739069634,69.79685479388856,484.56801316778274,430.88065712564367,13.421839010534779,457.14766164755906,72.54131633794952,0.2673006768062969,0.28747649827998467,0.26312158417691456,1.0158827048857588,0.07699009595309574,0.07148478279598655,0.061741375167037184,1.2469771409372203,0.005234963043329427,0.05341663894523922,0.12595491096754957,0.1254871636439208,1.0037273715715045,-0.05948357415547689,0.0,0.014426190104466182,-0.05948357415547689,0.0,0.8486662976436311,0.1369075122519027,0.014426190104466182,0.0
2011-05-16 00:00:00+00:00,264.0,290.25,263.6000061035156,290.25,146,21.209290970203497,0.2787039957642684,288.19749908447267,278.6409991455078,282.0040340129393,310.7600291090229,265.6349690599224,-1.8928091743526352,2.328328999935554,-4.221138174288189,-0.0802995602619334,-0.0651557871606365,23.037142714285714,2.3571426857142916,2.703266912244898,24.765713357142857,2.4428570571428714,2.82590557755102,0.0,0.0,1.0,0.0,1.6083999872207642,1.6377999782562256,1.5987000465393066,1.635599970817566,0,64.95556715352652,0.1534517041161509,1.5994000434875488,1.5920000076293943,-0.0158792296761344,0.159943215130221,224.906,0.6439429535457064,3.1636308592764677,0,1,0,3,5,20,0.4999999999999999,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,18.239999771118164,0.061035886930091,16.789999961853027,1.0,431.7983922958374,-2.2318659211591463,287.04998779296875,304.54998779296875,26.890713285714288,4.0285714285714285,26.315297843461455,65.45143558506626,491.14476998822414,417.10894355107536,18.508956609287186,447.00795390687006,40.30581457656181,0.3534497354598087,0.3154431731724182,0.2666284539184064,1.3256264176204808,0.10094694657759233,0.07386645440954306,0.06286158117433792,1.6058605054655706,0.004166958020750833,0.12225274334650109,0.09638883623396503,0.12889405138132887,0.7478144082123521,-0.02026779007189561,0.0,0.0942007547949984,-0.02026779007189561,0.0,0.4411218089076148,0.46467743629738684,0.0942007547949984,1.0
